payee_id,profile_type,label_fraud_like,account_age,transaction_count,incoming_volume,outgoing_volume,transaction_velocity,unique_senders,complaint_count,complaint_rate,successful_transaction_ratio,refund_ratio,suspicious_counterparty_count,transaction_concentration,incoming_outgoing_ratio
payee_002523,NORMAL_USER,0,1615,59,6088.96,20896.98,0.0365,59,0,0.0,1.0,0.0,0,0.3516,0.2914
payee_002524,SUSPICIOUS_ACCOUNT,1,112,39,30344.3,15486.35,0.3482,121,7,0.1795,0.6992,0.3344,0,0.6593,1.9594
payee_002525,TRUSTED_MERCHANT,0,1060,2912,100248.96,21136.16,2.7472,3798,0,0.0,1.0,0.0467,0,0.0399,4.743
payee_002526,SUSPICIOUS_ACCOUNT,1,116,87,9085.44,6237.81,0.75,107,1,0.0115,0.8378,0.362,1,0.6976,1.4565
payee_002527,SUSPICIOUS_ACCOUNT,1,18,147,29676.86,35009.27,8.1667,121,4,0.0272,0.6962,0.2316,3,0.7484,0.8477
payee_002528,REPORTED_LEGITIMATE,0,1211,981,56223.9,18769.74,0.8101,198,5,0.0051,0.8802,0.0111,0,0.1468,2.9955
payee_002529,NEW_ACCOUNT,0,44,4,4025.54,4062.56,0.0909,8,0,0.0,0.8213,0.0819,1,0.3889,0.9909
payee_002530,NORMAL_USER,0,873,68,11954.19,5231.04,0.0779,6,0,0.0,1.0,0.0,0,0.339,2.2852
payee_002531,NEW_ACCOUNT,0,39,17,2841.8,981.66,0.4359,4,0,0.0,0.7395,0.072,0,0.296,2.8949
payee_002532,NEW_ACCOUNT,0,17,7,3355.05,230.66,0.4118,1,0,0.0,0.8518,0.0,0,0.2491,14.5456
payee_002533,TRUSTED_MERCHANT,0,3317,9529,155400.17,42099.6,2.8728,730,2,0.0002,0.9654,0.0,0,0.0667,3.6913
payee_002534,CONFIRMED_SCAM_LIKE,1,31,140,17853.92,20628.73,4.5161,294,5,0.0357,0.4183,0.3449,7,0.743,0.8655
payee_002535,NORMAL_USER,0,1523,65,15418.73,2801.71,0.0427,6,3,0.0462,0.6168,0.2347,0,0.3587,5.5033
payee_002536,REPORTED_LEGITIMATE,0,1771,1265,17996.71,3095.85,0.7143,443,2,0.0016,0.7454,0.2429,0,0.2386,5.8132
payee_002537,NORMAL_USER,0,1506,307,5474.74,6569.5,0.2039,12,0,0.0,0.8475,0.0326,0,0.3405,0.8334
payee_002538,TRUSTED_MERCHANT,0,3416,16522,105617.46,12036.04,4.8367,3265,2,0.0001,1.0,0.0151,0,0.078,8.7751
payee_002539,NORMAL_USER,0,1866,344,11351.04,11525.86,0.1844,25,0,0.0,0.9804,0.0,0,0.3205,0.9848
payee_002540,NORMAL_USER,0,1255,303,2460.03,10318.23,0.2414,19,1,0.0033,0.9572,0.0131,0,0.3823,0.2384
payee_002541,NORMAL_USER,0,1109,266,5830.44,4803.01,0.2399,36,2,0.0075,0.8701,0.0492,0,0.2153,1.2139
payee_002542,NORMAL_USER,0,396,225,8831.67,5647.95,0.5682,11,0,0.0,0.9527,0.0551,0,0.1427,1.5637
payee_002543,NORMAL_USER,0,1521,270,9439.95,18671.79,0.1775,34,2,0.0074,1.0,0.0779,1,0.2282,0.5056
payee_002544,NORMAL_USER,0,177,65,26323.61,5599.58,0.3672,16,0,0.0,0.9444,0.0347,0,0.1002,4.701
payee_002545,NORMAL_USER,0,1474,281,2786.99,5872.88,0.1906,44,1,0.0036,0.991,0.0602,1,0.3534,0.4746
payee_002546,CONFIRMED_SCAM_LIKE,1,24,69,16453.35,10652.14,2.875,58,5,0.0725,0.3905,0.2994,1,0.6205,1.5446
payee_002547,TRUSTED_MERCHANT,0,2540,11413,100902.59,16315.7,4.4933,1771,2,0.0002,1.0,0.0,1,0.0716,6.1844
payee_002548,NORMAL_USER,0,1052,169,3822.55,7998.87,0.1606,23,0,0.0,0.8897,0.0623,0,0.1614,0.4779
payee_002549,NORMAL_USER,0,918,193,22779.0,16097.98,0.2102,42,1,0.0052,0.9552,0.01,0,0.1654,1.415
payee_002550,NORMAL_USER,0,209,37,13627.46,6458.37,0.177,14,0,0.0,0.982,0.0013,0,0.3652,2.11
payee_002551,NORMAL_USER,0,651,125,9309.71,13975.08,0.192,28,0,0.0,0.9818,0.0006,0,0.3554,0.6662
payee_002552,NEW_ACCOUNT,0,19,13,1889.52,6356.83,0.6842,7,0,0.0,0.9006,0.0725,0,0.2152,0.2972
payee_002553,CONFIRMED_SCAM_LIKE,1,46,121,18459.88,13640.92,2.6304,251,4,0.0331,0.4857,0.5125,4,0.7845,1.3533
payee_002554,NORMAL_USER,0,524,65,8882.48,3844.46,0.124,54,1,0.0154,0.9843,0.0,0,0.2334,2.3105
payee_002555,NEW_ACCOUNT,0,34,18,3905.52,2890.17,0.5294,7,0,0.0,0.9644,0.0718,0,0.5894,1.3513
payee_002556,TRUSTED_MERCHANT,0,3526,2099,86781.8,5789.93,0.5953,2063,1,0.0005,1.0,0.0034,0,0.0927,14.9884
payee_002557,NORMAL_USER,0,1401,130,5577.91,13781.75,0.0928,41,0,0.0,0.9003,0.0015,0,0.1193,0.4047
payee_002558,NORMAL_USER,0,630,248,15345.42,6478.44,0.3937,24,0,0.0,1.0,0.1326,0,0.2083,2.3687
payee_002559,TRUSTED_MERCHANT,0,3246,11596,99202.57,22710.89,3.5724,3696,1,0.0001,1.0,0.0,1,0.0878,4.3681
payee_002560,NORMAL_USER,0,516,191,9410.66,16234.58,0.3702,28,0,0.0,0.9094,0.0159,0,0.1343,0.5797
payee_002561,NEW_ACCOUNT,0,4,10,5249.99,469.31,2.5,9,2,0.2,0.7791,0.1044,0,0.5857,11.1866
payee_002562,NEW_ACCOUNT,0,13,16,4484.69,546.49,1.2308,6,0,0.0,0.9295,0.0,0,0.4973,8.2064
payee_002563,NORMAL_USER,0,266,349,5690.79,10274.83,1.312,22,0,0.0,0.9187,0.0259,0,0.3701,0.5539
payee_002564,NORMAL_USER,0,1448,60,9285.3,2006.32,0.0414,29,0,0.0,1.0,0.0,0,0.2827,4.628
payee_002565,NORMAL_USER,0,1705,40,3827.23,16912.6,0.0235,4,0,0.0,0.9691,0.1549,0,0.2752,0.2263
payee_002566,TRUSTED_MERCHANT,0,879,2006,207758.19,41989.32,2.2821,4055,0,0.0,1.0,0.0,0,0.0626,4.9479
payee_002567,TRUSTED_MERCHANT,0,3148,5923,110141.01,20249.12,1.8815,3096,1,0.0002,1.0,0.0,0,0.0661,5.4393
payee_002568,NEW_ACCOUNT,0,15,0,870.49,13797.1,0.0,8,0,0.0,0.8371,0.0018,0,0.5653,0.0631
payee_002569,CONFIRMED_SCAM_LIKE,1,15,98,34125.54,36602.68,6.5333,128,5,0.051,0.2037,0.2336,6,0.5186,0.9323
payee_002570,TRUSTED_MERCHANT,0,2852,9268,239903.03,37722.26,3.2496,670,1,0.0001,0.9685,0.0,0,0.0129,6.3597
payee_002571,NORMAL_USER,0,445,340,12959.64,3397.9,0.764,17,3,0.0088,0.7958,0.1974,0,0.0944,3.814
payee_002572,NEW_ACCOUNT,0,33,24,267.55,2669.26,0.7273,9,1,0.0417,0.9342,0.1004,0,0.4742,0.1002
payee_002573,REPORTED_LEGITIMATE,0,333,2620,55050.65,10933.97,7.8679,177,0,0.0,0.9903,0.0,0,0.083,5.0348
payee_002574,NORMAL_USER,0,1723,299,3476.76,18912.93,0.1735,3,1,0.0033,0.9989,0.0254,0,0.1978,0.1838
payee_002575,NORMAL_USER,0,880,73,13620.26,3629.81,0.083,29,0,0.0,0.9331,0.069,0,0.2504,3.7523
payee_002576,NEW_ACCOUNT,0,36,12,1319.03,1045.08,0.3333,6,0,0.0,0.9412,0.0,0,0.4244,1.2621
payee_002577,SUSPICIOUS_ACCOUNT,1,9,8,6066.68,4274.67,0.8889,123,2,0.25,0.8538,0.2674,0,0.7805,1.4192
payee_002578,TRUSTED_MERCHANT,0,3564,9138,123374.23,10412.22,2.564,1541,4,0.0004,0.9583,0.0072,0,0.0858,11.849
payee_002579,SUSPICIOUS_ACCOUNT,1,117,59,19502.43,14098.88,0.5043,138,4,0.0678,0.6414,0.1319,1,0.316,1.3833
payee_002580,TRUSTED_MERCHANT,0,1854,14005,124794.53,32865.0,7.5539,1456,3,0.0002,0.9544,0.047,0,0.0567,3.7972
payee_002581,REPORTED_LEGITIMATE,0,881,1636,22273.21,5054.57,1.857,424,3,0.0018,0.9649,0.0734,0,0.2302,4.4065
payee_002582,TRUSTED_MERCHANT,0,3270,12829,49627.51,10438.4,3.9232,1535,1,0.0001,0.9249,0.1249,0,0.0949,4.7543
payee_002583,NORMAL_USER,0,1430,204,7492.62,9556.28,0.1427,9,1,0.0049,1.0,0.0,0,0.0667,0.7841
payee_002584,TRUSTED_MERCHANT,0,2920,19486,142505.53,17464.82,6.6733,1658,2,0.0001,0.9316,0.0327,0,0.0161,8.1596
payee_002585,NORMAL_USER,0,358,184,14481.84,12848.24,0.514,31,0,0.0,1.0,0.0719,0,0.0646,1.1271
payee_002586,NORMAL_USER,0,359,194,3863.33,8659.37,0.5404,26,0,0.0,0.8167,0.0056,0,0.263,0.4461
payee_002587,TRUSTED_MERCHANT,0,377,6038,117180.13,33071.37,16.0159,4716,4,0.0007,1.0,0.0667,0,0.0369,3.5432
payee_002588,NORMAL_USER,0,1656,342,1676.31,15744.88,0.2065,5,0,0.0,1.0,0.1248,0,0.0587,0.1065
payee_002589,NORMAL_USER,0,919,161,27666.1,15138.88,0.1752,42,1,0.0062,1.0,0.0211,0,0.2189,1.8275
payee_002590,NEW_ACCOUNT,0,7,21,2687.8,5317.66,3.0,9,0,0.0,0.7696,0.0867,0,0.4619,0.5054
payee_002591,SUSPICIOUS_ACCOUNT,1,111,12,14929.54,10544.63,0.1081,107,1,0.0833,0.8463,0.1857,6,0.4644,1.4158
payee_002592,NEW_ACCOUNT,0,36,20,773.67,3936.01,0.5556,2,0,0.0,0.9673,0.0343,0,0.6876,0.1966
payee_002593,TRUSTED_MERCHANT,0,1853,5236,70517.76,10173.2,2.8257,4839,3,0.0006,0.7035,0.1142,0,0.0222,6.9317
payee_002594,NORMAL_USER,0,592,332,11190.0,5149.73,0.5608,5,0,0.0,0.8758,0.0,0,0.246,2.1729
payee_002595,SUSPICIOUS_ACCOUNT,1,26,91,19661.89,17147.27,3.5,94,5,0.0549,0.6992,0.3031,1,0.6218,1.1466
payee_002596,TRUSTED_MERCHANT,0,3471,6413,126865.65,32913.39,1.8476,581,1,0.0002,0.9542,0.0124,0,0.0893,3.8545
payee_002597,NORMAL_USER,0,814,333,5108.99,15740.27,0.4091,42,0,0.0,0.8344,0.0674,0,0.3293,0.3246
payee_002598,SUSPICIOUS_ACCOUNT,1,46,15,45922.84,55573.33,0.3261,29,6,0.4,0.8862,0.3938,4,0.4415,0.8263
payee_002599,CONFIRMED_SCAM_LIKE,1,16,57,25189.64,27158.59,3.5625,122,7,0.1228,0.7401,0.4543,3,0.8453,0.9275
payee_002600,NORMAL_USER,0,1086,34,10124.93,10709.64,0.0313,13,0,0.0,0.9627,0.1266,1,0.3017,0.9454
payee_002601,NEW_ACCOUNT,0,9,8,1376.93,1520.12,0.8889,9,0,0.0,0.8486,0.0503,0,0.36,0.9058
payee_002602,NORMAL_USER,0,1746,215,18196.19,15504.49,0.1231,45,0,0.0,1.0,0.0516,0,0.2297,1.1736
payee_002603,NEW_ACCOUNT,0,36,12,4110.32,3270.62,0.3333,9,1,0.0833,0.9386,0.1697,0,0.6315,1.2567
payee_002604,TRUSTED_MERCHANT,0,1769,1281,103579.41,10496.34,0.7241,457,1,0.0008,0.9935,0.007,0,0.0937,9.8681
payee_002605,TRUSTED_MERCHANT,0,967,9935,69242.82,14283.38,10.274,3300,0,0.0,0.9516,0.0581,0,0.0313,4.8478
payee_002606,NORMAL_USER,0,1130,293,19798.55,11398.89,0.2593,7,0,0.0,0.948,0.0165,0,0.1967,1.7369
payee_002607,NORMAL_USER,0,1397,76,6401.71,4693.54,0.0544,10,0,0.0,0.9881,0.0239,0,0.362,1.3639
payee_002608,NEW_ACCOUNT,0,2,22,4405.2,842.9,11.0,1,0,0.0,0.8039,0.1211,0,0.4274,5.2263
payee_002609,NORMAL_USER,0,634,386,17078.36,13135.37,0.6088,57,0,0.0,1.0,0.1127,0,0.0706,1.3002
payee_002610,SUSPICIOUS_ACCOUNT,1,79,69,35169.99,25696.88,0.8734,65,6,0.087,0.7724,0.2851,3,0.4427,1.3686
payee_002611,REPORTED_LEGITIMATE,0,1317,2832,19986.82,6297.97,2.1503,638,5,0.0018,0.9588,0.1322,0,0.112,3.1735
payee_002612,NORMAL_USER,0,1710,228,13298.74,15081.17,0.1333,8,1,0.0044,0.9938,0.0756,0,0.2644,0.8818
payee_002613,NEW_ACCOUNT,0,12,20,3550.7,3780.88,1.6667,0,0,0.0,0.9182,0.0467,0,0.6869,0.9391
payee_002614,NORMAL_USER,0,1111,162,12430.13,3410.75,0.1458,41,0,0.0,0.9751,0.0571,0,0.0586,3.6444
payee_002615,NORMAL_USER,0,1154,44,11110.55,12908.61,0.0381,7,0,0.0,0.9843,0.0722,0,0.2096,0.8607
payee_002616,NORMAL_USER,0,1452,28,8368.67,7529.43,0.0193,25,0,0.0,0.9285,0.0739,0,0.063,1.1115
payee_002617,SUSPICIOUS_ACCOUNT,1,101,11,10473.54,6603.84,0.1089,50,6,0.5455,0.7703,0.1626,3,0.4241,1.586
payee_002618,REPORTED_LEGITIMATE,0,871,2683,20524.33,3941.83,3.0804,239,5,0.0019,0.9906,0.086,0,0.1566,5.2068
payee_002619,SUSPICIOUS_ACCOUNT,1,108,176,23638.2,22047.52,1.6296,117,9,0.0511,0.737,0.2543,1,0.3257,1.0721
payee_002620,SUSPICIOUS_ACCOUNT,1,62,155,4053.34,2357.3,2.5,68,5,0.0323,0.7039,0.2712,3,0.4696,1.7195
payee_002621,CONFIRMED_SCAM_LIKE,1,9,6,27794.0,26070.02,0.6667,56,6,1.0,0.6998,0.4513,4,0.943,1.0661
payee_002622,NORMAL_USER,0,1723,167,3868.17,15363.86,0.0969,29,1,0.006,0.9363,0.0007,0,0.3291,0.2518
payee_002623,SUSPICIOUS_ACCOUNT,1,70,49,5069.38,3396.57,0.7,117,7,0.1429,0.8582,0.3362,2,0.3248,1.4925
payee_002624,NORMAL_USER,0,1927,45,21414.76,17621.3,0.0234,26,1,0.0222,0.9221,0.0067,0,0.0721,1.2153
payee_002625,NORMAL_USER,0,795,321,20579.57,4046.42,0.4038,13,1,0.0031,0.7974,0.0744,0,0.1043,5.0859
payee_002626,NORMAL_USER,0,867,26,17910.29,7913.8,0.03,43,2,0.0769,0.9075,0.0,0,0.2701,2.2632
payee_002627,NORMAL_USER,0,175,125,9249.15,12719.27,0.7143,18,3,0.024,0.6467,0.2212,0,0.1749,0.7272
payee_002628,NORMAL_USER,0,1594,362,4493.02,10720.43,0.2271,10,0,0.0,0.8655,0.0729,0,0.1225,0.4191
payee_002629,NORMAL_USER,0,575,25,4446.6,5669.59,0.0435,30,0,0.0,1.0,0.0384,1,0.1863,0.7843
payee_002630,TRUSTED_MERCHANT,0,3166,16048,118111.4,20904.76,5.0689,2221,0,0.0,0.921,0.0048,0,0.0444,5.65
payee_002631,NORMAL_USER,0,950,323,7453.88,21912.08,0.34,38,0,0.0,0.8948,0.0996,0,0.2144,0.3402
payee_002632,SUSPICIOUS_ACCOUNT,1,29,107,22751.6,16216.8,3.6897,49,4,0.0374,0.7535,0.0886,1,0.4366,1.403
payee_002633,NEW_ACCOUNT,0,6,4,4684.99,1238.46,0.6667,9,1,0.25,0.8634,0.1059,0,0.3652,3.7829
payee_002634,NORMAL_USER,0,1087,68,14901.26,6818.16,0.0626,5,0,0.0,0.9339,0.0225,0,0.2996,2.1855
payee_002635,NORMAL_USER,0,1121,164,5006.76,14905.87,0.1463,27,1,0.0061,0.9264,0.0633,0,0.0977,0.3359
payee_002636,NORMAL_USER,0,1425,156,11626.79,14103.92,0.1095,31,0,0.0,0.9731,0.0,0,0.0711,0.8244
payee_002637,NORMAL_USER,0,775,213,7330.11,6271.45,0.2748,35,0,0.0,0.9186,0.009,0,0.2116,1.1688
payee_002638,REPORTED_LEGITIMATE,0,847,179,10120.57,3895.36,0.2113,130,2,0.0112,0.8723,0.1529,0,0.2442,2.5981
payee_002639,NORMAL_USER,0,1231,86,17700.95,13875.65,0.0699,15,1,0.0116,0.8992,0.0,1,0.1224,1.2757
payee_002640,NEW_ACCOUNT,0,34,2,5325.83,1139.64,0.0588,5,1,0.5,0.598,0.1875,0,0.6541,4.6732
payee_002641,NEW_ACCOUNT,0,14,12,1635.31,2568.61,0.8571,7,1,0.0833,0.8481,0.1469,0,0.3642,0.6367
payee_002642,NORMAL_USER,0,1048,113,15529.22,15479.01,0.1078,12,0,0.0,0.9535,0.074,0,0.3622,1.0032
payee_002643,SUSPICIOUS_ACCOUNT,1,79,75,16411.97,10715.49,0.9494,17,3,0.04,0.7514,0.0982,1,0.7113,1.5316
payee_002644,NORMAL_USER,0,1422,374,5432.76,7195.35,0.263,22,1,0.0027,0.9214,0.0,0,0.2149,0.755
payee_002645,SUSPICIOUS_ACCOUNT,1,74,162,9818.69,4431.36,2.1892,31,4,0.0247,0.7737,0.3579,1,0.5663,2.2157
payee_002646,NEW_ACCOUNT,0,7,0,1889.91,3102.87,0.0,1,1,1.0,0.8548,0.0,0,0.2819,0.6091
payee_002647,REPORTED_LEGITIMATE,0,726,2053,24002.41,3326.24,2.8278,282,5,0.0024,0.8489,0.0,0,0.0661,7.2161
payee_002648,NEW_ACCOUNT,0,30,24,298.44,5186.29,0.8,5,0,0.0,1.0,0.121,0,0.31,0.0575
payee_002649,REPORTED_LEGITIMATE,0,1353,1459,60783.98,20941.13,1.0783,706,3,0.0021,1.0,0.1231,0,0.2294,2.9026
payee_002650,CONFIRMED_SCAM_LIKE,1,15,27,50421.7,32189.61,1.8,134,8,0.2963,0.6191,0.236,3,0.7771,1.5664
payee_002651,NORMAL_USER,0,1190,347,8935.87,6888.63,0.2916,11,1,0.0029,0.9826,0.0,0,0.1405,1.2972
payee_002652,REPORTED_LEGITIMATE,0,1282,1588,18478.11,7573.34,1.2387,498,6,0.0038,0.9848,0.014,0,0.1287,2.4399
payee_002653,NEW_ACCOUNT,0,8,5,1520.45,2237.29,0.625,8,2,0.4,0.6442,0.151,0,0.2671,0.6796
payee_002654,NORMAL_USER,0,856,192,14011.71,12086.58,0.2243,15,1,0.0052,0.9773,0.0303,0,0.0616,1.1593
payee_002655,SUSPICIOUS_ACCOUNT,1,84,6,15601.85,11919.5,0.0714,66,3,0.5,0.8879,0.0758,2,0.3375,1.3089
payee_002656,NORMAL_USER,0,67,236,2288.3,4428.41,3.5224,54,0,0.0,0.8876,0.0,0,0.2567,0.5167
payee_002657,NORMAL_USER,0,1114,232,3833.9,11019.45,0.2083,56,0,0.0,0.9631,0.0558,0,0.1153,0.3479
payee_002658,TRUSTED_MERCHANT,0,2769,7799,150893.83,31437.17,2.8165,2858,0,0.0,0.9409,0.1044,0,0.0982,4.7999
payee_002659,NORMAL_USER,0,150,120,9924.69,7350.53,0.8,30,1,0.0083,0.9624,0.1468,0,0.3953,1.3502
payee_002660,REPORTED_LEGITIMATE,0,510,578,58875.1,9721.27,1.1333,535,4,0.0069,0.9938,0.0,1,0.1054,6.0563
payee_002661,NORMAL_USER,0,1289,353,10263.28,19530.29,0.2739,56,0,0.0,1.0,0.0155,0,0.3869,0.5255
payee_002662,NORMAL_USER,0,1332,223,9482.27,12636.26,0.1674,37,2,0.009,0.9129,0.0347,0,0.2108,0.7504
payee_002663,NORMAL_USER,0,712,89,24850.36,8485.73,0.125,7,0,0.0,0.923,0.0164,1,0.1232,2.9285
payee_002664,NORMAL_USER,0,345,157,10870.77,15908.04,0.4551,52,0,0.0,0.8282,0.0631,0,0.1955,0.6834
payee_002665,REPORTED_LEGITIMATE,0,1447,1374,24250.35,6044.53,0.9496,74,3,0.0022,0.9084,0.084,1,0.0738,4.012
payee_002666,SUSPICIOUS_ACCOUNT,1,54,164,6948.96,6251.28,3.037,55,1,0.0061,0.8182,0.0475,5,0.5647,1.1116
payee_002667,TRUSTED_MERCHANT,0,1466,7439,173594.45,7122.33,5.0744,1073,1,0.0001,0.9914,0.0373,0,0.0913,24.3733
payee_002668,NORMAL_USER,0,276,249,27686.13,11124.83,0.9022,26,0,0.0,0.9554,0.0,0,0.0545,2.4887
payee_002669,NORMAL_USER,0,462,68,24819.8,4262.72,0.1472,34,1,0.0147,0.9981,0.0269,0,0.0922,5.8225
payee_002670,NORMAL_USER,0,332,204,12234.51,20192.21,0.6145,14,1,0.0049,0.8552,0.0558,0,0.3781,0.6059
payee_002671,NORMAL_USER,0,1621,360,13219.17,22534.03,0.2221,26,0,0.0,0.9484,0.0,0,0.1478,0.5866
payee_002672,NORMAL_USER,0,523,260,10289.14,8618.66,0.4971,23,0,0.0,0.8984,0.0792,0,0.1966,1.1938
payee_002673,NORMAL_USER,0,810,303,4497.1,2903.88,0.3741,16,1,0.0033,0.9555,0.0718,0,0.0942,1.5487
payee_002674,NORMAL_USER,0,1577,368,2474.94,5034.2,0.2334,15,0,0.0,0.9282,0.0,0,0.2238,0.4916
payee_002675,NORMAL_USER,0,1770,176,9977.83,18135.71,0.0994,44,1,0.0057,0.7887,0.0693,0,0.1523,0.5502
payee_002676,NORMAL_USER,0,145,398,13871.94,3054.41,2.7448,33,0,0.0,0.9653,0.0763,0,0.0551,4.5416
payee_002677,REPORTED_LEGITIMATE,0,1518,646,19561.29,3644.76,0.4256,171,5,0.0077,0.9288,0.0819,0,0.1415,5.367
payee_002678,NEW_ACCOUNT,0,21,12,1623.12,2669.53,0.5714,7,1,0.0833,0.9219,0.1476,0,0.6076,0.608
payee_002679,NORMAL_USER,0,1977,64,5577.51,11705.01,0.0324,49,0,0.0,0.8877,0.0,0,0.1095,0.4765
payee_002680,REPORTED_LEGITIMATE,0,1657,2001,37032.88,6971.25,1.2076,693,3,0.0015,0.9833,0.156,0,0.1328,5.3122
payee_002681,SUSPICIOUS_ACCOUNT,1,51,100,19015.28,17999.03,1.9608,62,7,0.07,0.7361,0.3225,2,0.6574,1.0565
payee_002682,TRUSTED_MERCHANT,0,2204,17505,92229.41,20802.45,7.9424,1299,1,0.0001,0.9812,0.0076,0,0.063,4.4336
payee_002683,NORMAL_USER,0,1496,226,7345.85,22129.78,0.1511,55,0,0.0,0.9055,0.1255,0,0.2858,0.3319
payee_002684,NORMAL_USER,0,1380,358,15479.0,11034.42,0.2594,47,1,0.0028,0.8274,0.0522,0,0.0712,1.4028
payee_002685,NEW_ACCOUNT,0,10,21,2497.23,330.88,2.1,2,1,0.0476,0.8187,0.0771,1,0.2023,7.5473
payee_002686,NORMAL_USER,0,1442,285,14970.4,29323.1,0.1976,22,0,0.0,0.9123,0.0,1,0.3656,0.5105
payee_002687,NEW_ACCOUNT,0,21,18,1856.35,857.34,0.8571,2,1,0.0556,0.9373,0.1215,0,0.4251,2.1652
payee_002688,NORMAL_USER,0,233,334,7638.37,6505.25,1.4335,27,0,0.0,0.9831,0.0622,0,0.3558,1.1742
payee_002689,NORMAL_USER,0,571,306,12855.92,7267.56,0.5359,57,0,0.0,0.9872,0.0,0,0.2362,1.7689
payee_002690,SUSPICIOUS_ACCOUNT,1,57,156,19508.19,14488.61,2.7368,122,8,0.0513,0.7028,0.1429,3,0.622,1.3465
payee_002691,NORMAL_USER,0,1865,319,7636.3,22441.21,0.171,9,0,0.0,0.8753,0.1245,0,0.2709,0.3403
payee_002692,SUSPICIOUS_ACCOUNT,1,20,186,15236.54,10244.08,9.3,82,5,0.0269,0.5605,0.3648,3,0.5574,1.4873
payee_002693,CONFIRMED_SCAM_LIKE,1,37,126,6131.73,6804.9,3.4054,78,5,0.0397,0.6193,0.3805,4,0.6543,0.9011
payee_002694,SUSPICIOUS_ACCOUNT,1,102,157,7359.85,6132.47,1.5392,144,6,0.0382,0.7301,0.3372,4,0.5605,1.2001
payee_002695,TRUSTED_MERCHANT,0,374,7297,101928.77,4762.01,19.5107,2073,0,0.0,1.0,0.1017,0,0.0145,21.4046
payee_002696,REPORTED_LEGITIMATE,0,1378,422,20641.66,6445.02,0.3062,93,1,0.0024,0.9965,0.0842,2,0.1919,3.2027
payee_002697,TRUSTED_MERCHANT,0,880,15910,94910.57,22378.04,18.0795,3878,0,0.0,0.98,0.0,0,0.0573,4.2412
payee_002698,NORMAL_USER,0,1172,209,5941.81,10021.17,0.1783,34,0,0.0,0.9159,0.0959,0,0.1785,0.5929
payee_002699,SUSPICIOUS_ACCOUNT,1,68,139,22669.07,13060.7,2.0441,70,2,0.0144,0.8577,0.2783,1,0.6387,1.7357
payee_002700,NEW_ACCOUNT,0,6,6,1629.61,3387.36,1.0,2,1,0.1667,0.9036,0.052,0,0.6953,0.4811
payee_002701,NORMAL_USER,0,547,233,27304.27,11778.04,0.426,58,0,0.0,0.906,0.0,1,0.1942,2.3182
payee_002702,NORMAL_USER,0,831,98,13362.41,9313.35,0.1179,12,1,0.0102,0.9339,0.0197,0,0.331,1.4348
payee_002703,REPORTED_LEGITIMATE,0,695,1100,44564.45,8045.05,1.5827,231,5,0.0045,0.9585,0.1839,1,0.2119,5.5394
payee_002704,NEW_ACCOUNT,0,41,0,4903.36,2236.47,0.0,1,0,0.0,0.833,0.0,0,0.2918,2.1925
payee_002705,NORMAL_USER,0,833,151,16600.39,4638.13,0.1813,16,2,0.0132,0.8892,0.0,0,0.3328,3.5791
payee_002706,SUSPICIOUS_ACCOUNT,1,71,28,23777.41,15428.1,0.3944,88,3,0.1071,0.6991,0.1663,2,0.7023,1.5412
payee_002707,NORMAL_USER,0,61,369,8301.27,7316.38,6.0492,50,0,0.0,0.9546,0.0573,0,0.1377,1.1346
payee_002708,TRUSTED_MERCHANT,0,639,18806,45986.28,12740.88,29.4304,4479,0,0.0,0.824,0.0688,0,0.082,3.6093
payee_002709,NEW_ACCOUNT,0,13,6,4822.85,1787.52,0.4615,2,0,0.0,0.9471,0.0,0,0.3629,2.6981
payee_002710,CONFIRMED_SCAM_LIKE,1,47,63,35208.05,21994.24,1.3404,245,8,0.127,0.5469,0.6225,3,0.5081,1.6008
payee_002711,NORMAL_USER,0,1421,34,19923.98,7870.41,0.0239,13,1,0.0294,0.943,0.0,0,0.2336,2.5315
payee_002712,NORMAL_USER,0,220,335,6396.19,16640.66,1.5227,45,0,0.0,0.9511,0.0,0,0.3579,0.3844
payee_002713,TRUSTED_MERCHANT,0,2829,9569,160823.28,7524.07,3.3825,2140,1,0.0001,0.9984,0.0345,0,0.0197,21.3745
payee_002714,SUSPICIOUS_ACCOUNT,1,104,167,4864.97,4688.3,1.6058,122,4,0.024,0.7732,0.384,3,0.5278,1.0377
payee_002715,NORMAL_USER,0,592,297,22022.87,10156.4,0.5017,6,1,0.0034,0.9798,0.0213,0,0.3206,2.1684
payee_002716,NORMAL_USER,0,1632,42,13555.17,13274.11,0.0257,41,0,0.0,0.8981,0.1172,0,0.375,1.0212
payee_002717,CONFIRMED_SCAM_LIKE,1,30,91,43938.09,29240.25,3.0333,299,7,0.0769,0.4026,0.3518,4,0.7611,1.5027
payee_002718,TRUSTED_MERCHANT,0,1372,5498,172556.13,34925.78,4.0073,2481,2,0.0004,1.0,0.005,0,0.0701,4.9407
payee_002719,NORMAL_USER,0,680,206,14029.35,5853.02,0.3029,19,0,0.0,0.9741,0.0806,0,0.3474,2.3969
payee_002720,NORMAL_USER,0,1200,144,11591.09,5174.86,0.12,31,0,0.0,0.9008,0.0477,0,0.2881,2.2399
payee_002721,REPORTED_LEGITIMATE,0,394,632,6850.43,1769.17,1.6041,323,7,0.0111,1.0,0.1403,0,0.2081,3.8721
